"id","school_year","district_name","enrollment_grades_k_12","total_susp","iss_b","oss_b","iss_w","oss_w","h","a","m","p","i","b_disp","w_disp","h_disp","a_disp","m_disp","p_disp","i_disp"
"1229",2011,"HIGBEE R-VIII",231,36,,,36,,,,,,,,1.00877635428226,,,,,
"1230",2011,"WESTRAN R-I",643,33,,,26,7,,,,,,,1.0575296108291,,,,,
"1231",2011,"MOBERLY",2446,977,122,,756,76,,,23,,,1.44027747771997,1.01706256927364,,,0.587068664061443,,
"1232",2011,"LAWSON R-XIV",1244,299,,,290,9,,,,,,,1.01471334348047,,,,,
"1233",2011,"ORRICK R-XI",375,23,,,23,,,,,,,,1.03305785123967,,,,,
"1234",2011,"RICHMOND R-XVI",1599,387,7,,368,12,,,,,,0.366150916946511,1.06233056875781,,,,,
"1235",2011,"BUNKER R-III",243,111,,,104,7,,,,,,,1.0082677959266,,,,,
"1236",2011,"DONIPHAN R-I",1575,445,,,268,177,,,,,,,1.02343670044008,,,,,
"1237",2011,"FT. ZUMWALT R-II",18719,4557,398,134,2615,1255,98,,57,,,2.0884341964612,0.995945728832698,0.65167807103291,,0.441986893925472,,
"1238",2011,"FRANCIS HOWELL R-III",17191,3105,280,84,1882,847,12,,,,,1.72144308005893,1.00595741324078,0.165159585449441,,,,
"1239",2011,"WENTZVILLE R-IV",12603,3176,472,104,1939,619,22,,20,,,2.27553577805941,0.92950446292956,0.259436409777451,,2.17145835142882,,
"1240",2011,"ST. CHARLES R-VI",5100,2251,565,160,1033,430,55,,8,,,2.23510809136875,0.852483424645593,0.337014966528286,,,,
"1241",2011,"ORCHARD FARM R-V",1512,429,16,,389,6,10,,8,,,0.695821591343979,1.05626467907069,0.61830300557091,,0.742948950120265,,
"1242",2011,"LAKELAND R-III",420,48,,,48,,,,,,,,1.03960910697578,,,,,
"1243",2011,"OSCEOLA",487,33,,,33,,,,,,,,1.04058272632674,,,,,
"1244",2011,"BISMARCK R-V",575,289,,,272,6,,,,,11,,0.984180188523609,,,,,
"1245",2011,"FARMINGTON R-VII",3790,2206,196,,1733,277,,,,,,3.20753049608714,0.96704670479557,,,,,
"1246",2011,"CENTRAL R-III",1956,435,11,,369,55,,,,,,1.12388250319285,1.05328792271251,,,,,
"1247",2011,"WEST ST. FRANCOIS CO. R-IV",1004,400,,,382,18,,,,,,,1.00603621730382,,,,,
"1248",2011,"STE. GENEVIEVE CO. R-II",1925,944,,,932,6,,,6,,,,1.0345070981745,,,0.420922662476148,,
"1249",2011,"HAZELWOOD",18074,13255,6985,4964,831,386,81,8,,,,1.2777762480013,0.351375467496109,0.333929046261541,0.0538880206929999,,,
"1250",2011,"FERGUSON-FLORISSANT R-II",11674,11505,6600,3994,490,114,71,,236,,,1.2038397647683,0.330597692165382,0.273063269913427,,0.431848852901484,,
"1251",2011,"PATTONVILLE R-III",5518,1158,480,277,245,142,14,,,,,2.0765987890439,0.583240647804031,0.185711367392798,,,,
"1252",2011,"ROCKWOOD R-VI",22568,4223,1386,372,1967,469,23,6,,,,3.90884258904123,0.710482951369513,0.276465235698634,0.025326041121893,,,
"1253",2011,"KIRKWOOD R-VII",5110,621,320,62,215,9,,,15,,,3.74170849152336,0.471637728323193,,,0.844566061957366,,
"1254",2011,"LINDBERGH SCHOOLS",5696,660,149,38,313,160,,,,,,4.63720676486634,0.829379315665625,,,,,
"1255",2011,"MEHLVILLE R-IX",10699,2709,471,252,1307,630,9,15,15,10,,2.94578532681105,0.858990862678714,0.124896960007993,0.183956762802471,0.296101527291678,7.3827980804725,
"1256",2011,"PARKWAY C-2",17456,1866,632,367,632,217,10,8,,,,3.52681011145991,0.668602384760591,0.176284763355334,0.0393686450395015,,,
"1257",2011,"AFFTON 101",2495,666,24,,562,51,11,9,9,,,0.502594644854059,1.13688293036119,0.392316306805618,0.495000495000495,0.30096912056823,,
"1258",2011,"BAYLESS",1503,110,,,43,67,,,,,,,1.33475707421249,,,,,
"1259",2011,"BRENTWOOD",792,38,32,,6,,,,,,,3.92406925982244,0.231144395904121,,,,,
"1260",2011,"CLAYTON",2509,466,294,,172,,,,,,,2.91544033065457,0.56775682579042,,,,,
"1261",2011,"HANCOCK PLACE",1555,397,72,7,279,23,9,,7,,,0.960851971631758,1.07733364916095,0.568171057366338,,0.465230654712454,,
"1262",2011,"JENNINGS",2906,2827,1506,1309,12,,,,,,,1.01071378151147,0.342321165717676,,,,,
"1263",2011,"LADUE",3939,114,43,7,58,6,,,,,,2.88930494880152,0.850869216083555,,,,,
"1264",2011,"MAPLEWOOD-RICHMOND HEIGHTS",1072,145,93,,46,6,,,,,,1.66462317764035,0.636529445607335,,,,,
"1265",2011,"NORMANDY",4437,3037,555,2475,,7,,,,,,1.02327701932575,0.160062927596678,,,,,
"1266",2011,"RITENOUR",6130,3696,713,1411,518,817,225,,12,,,1.47769432932714,0.815905350578944,0.47783848804257,,0.231910946196661,,
"1267",2011,"RIVERVIEW GARDENS",6212,6358,2031,4327,,,,,,,,1.02040816326531,,,,,,
"1268",2011,"UNIVERSITY CITY",3049,2266,1163,1067,17,10,9,,,,,1.1794259041278,0.0953221535745808,0.201611999946237,,,,
"1269",2011,"VALLEY PARK",1024,133,66,9,52,,,,6,,,2.88740283889447,0.611284308331805,,,1.07411385606874,,
"1270",2011,"WEBSTER GROVES",4271,1132,505,267,256,104,,,,,,3.22906628118642,0.436902323689281,,,,,
"1271",2011,"SPECL. SCH. DST. ST. LOUIS CO.",4427,1914,1208,351,125,75,34,,121,,,2.02115274417833,0.20732779353469,0.574881726538908,,1.38636821939907,,
"1272",2011,"MARSHALL",2457,624,59,10,435,74,46,,,,,1.08621731902675,1.16379673021134,0.427102831506076,,,,
"1273",2011,"SLATER",343,33,,,33,,,,,,,,1.06849022331446,,,,,
"1274",2011,"SWEET SPRINGS R-VII",422,14,,,14,,,,,,,,1.03434009102193,,,,,
"1275",2011,"SCHUYLER CO. R-I",653,156,,,156,,,,,,,,1.02511532547412,,,,,
"1276",2011,"SCOTT CITY R-I",925,265,,,245,20,,,,,,,1.02438024994878,,,,,
"1277",2011,"CHAFFEE R-II",569,137,,,137,,,,,,,,1.02711585866886,,,,,
"1278",2011,"SCOTT CO. R-IV",950,371,15,,356,,,,,,,3.20883070209216,0.998406755960502,,,,,
"1279",2011,"SCOTT CO. CENTRAL",371,351,157,,194,,,,,,,1.69301077703803,0.7511641107727,,,,,
"1280",2011,"SIKESTON R-6",3467,2472,1251,251,857,100,13,,,,,1.82409239865964,0.645872409626455,0.15840059266191,,,,
"1281",2011,"ORAN R-III",363,26,,,20,6,,,,,,,1.0371292263016,,,,,
"1282",2011,"EMINENCE R-I",303,33,,,33,,,,,,,,1.00999899000101,,,,,
"1283",2011,"SHELBY CO. R-IV",749,28,,,28,,,,,,,,1.05196717862403,,,,,
"1284",2011,"RICHLAND R-I",258,18,,,18,,,,,,,,1.0487676979549,,,,,
"1285",2011,"BELL CITY R-II",223,15,,,15,,,,,,,,1.0568590150074,,,,,
"1286",2011,"PUXICO R-VIII",748,89,,,89,,,,,,,,1.02743244631665,,,,,
"1287",2011,"BLOOMFIELD R-XIV",709,41,,,41,,,,,,,,1.01142914938809,,,,,
"1288",2011,"DEXTER R-XI",1999,71,,,71,,,,,,,,1.03305785123967,,,,,
"1289",2011,"BERNIE R-XIII",526,99,,,99,,,,,,,,1.0436234606554,,,,,
"1290",2011,"GALENA R-II",490,160,,,160,,,,,,,,1.12637981527371,,,,,
"1291",2011,"CRANE R-III",680,152,,,152,,,,,,,,1.00745516824501,,,,,
"1292",2011,"REEDS SPRING R-IV",2006,660,,,577,77,6,,,,,,1.04891403716428,0.304043782304652,,,,
"1293",2011,"GREEN CITY R-I",317,31,,,31,,,,,,,,1.03252452245741,,,,,
"1294",2011,"MILAN C-2",656,99,,,93,6,,,,,,,1.68208578637511,,,,,
"1295",2011,"TANEYVILLE R-II",200,47,,,35,12,,,,,,,1.02564102564103,,,,,
"1296",2011,"FORSYTH R-III",1213,440,,,368,66,,,,,6,,1.03773133757353,,,,,1.18577075098814
"1297",2011,"BRANSON R-IV",4471,1994,21,,1507,217,180,6,22,,41,0.444371087947386,1.02077187880051,1.01427879143047,0.146069275788531,1.90225849963684,,1.55770341327011
"1298",2011,"HOLLISTER R-V",1368,677,7,,597,52,15,,6,,,0.74386576410954,1.06444710583556,0.340346745264075,,1.21405880091459,,
"1299",2011,"KIRBYVILLE R-VI",321,102,,,72,15,,,15,,,,0.988458890335599,,,2.24860586436409,,
"1300",2011,"SUCCESS R-VI",92,19,,,19,,,,,,,,1.02218133496882,,,,,
"1301",2011,"HOUSTON R-I",1028,893,,,775,118,,,,,,,1.0404744563521,,,,,
"1302",2011,"LICKING R-VIII",806,190,,,190,,,,,,,,1.01895251681272,,,,,
"1303",2011,"CABOOL R-IV",798,386,,,359,27,,,,,,,1.02965403624382,,,,,
"1304",2011,"PLATO R-V",617,223,,,223,,,,,,,,1.05285323225942,,,,,
"1305",2011,"NEVADA R-V",2481,972,13,,903,56,,,,,,0.976239824577213,1.03506663281923,,,,,
"1306",2011,"BRONAUGH R-VII",218,15,,,15,,,,,,,,1.00462125778581,,,,,
"1307",2011,"SHELDON R-VIII",163,10,,,10,,,,,,,,1.03167234086454,,,,,
"1308",2011,"WRIGHT CITY R-II OF WARREN CO.",1505,635,39,10,464,122,,,,,,1.06581981119763,1.06920941451662,,,,,
"1309",2011,"WARREN CO. R-III",2986,1502,23,,1024,449,6,,,,,0.502062823339373,1.07863221526599,0.106524633821571,,,,
"1310",2011,"KINGSTON K-14",768,276,,,239,37,,,,,,,1.03082156478714,,,,,
"1311",2011,"POTOSI R-III",2368,651,,,568,73,,,,,10,,1.03952598912276,,,,,2.02118198722613
"1312",2011,"GREENVILLE R-II",737,211,,,196,15,,,,,,,1.03659168653467,,,,,
"1313",2011,"CLEARWATER R-I",1022,401,,,346,55,,,,,,,1.02406554019457,,,,,
"1314",2011,"NIANGUA R-V",244,255,,,239,16,,,,,,,1.04275286757039,,,,,
"1315",2011,"FORDLAND R-III",599,38,,,38,,,,,,,,1.00331092605598,,,,,
"1316",2011,"MARSHFIELD R-I",2982,692,,,582,103,7,,,,,,1.07339448391193,0.317103665718376,,,,
"1317",2011,"SEYMOUR R-II",791,145,,,133,12,,,,,,,1.04766893661603,,,,,
"1318",2011,"WORTH CO. R-III",353,32,,,22,10,,,,,,,1.00573267625465,,,,,
"1319",2011,"HARTVILLE R-II",704,63,,,63,,,,,,,,1.02469515319193,,,,,
"1320",2011,"MOUNTAIN GROVE R-III",1470,461,,,406,55,,,,,,,1.04329681794471,,,,,
"1321",2011,"MANSFIELD R-IV",709,424,,,417,7,,,,,,,1.02459016393443,,,,,
"1322",2011,"ST. LOUIS CITY",23576,16705,5867,9302,793,523,189,31,,,,1.12857504547892,0.584846390051212,0.361468940924691,0.0684771888125945,,,
"1323",2011,"CONSTRUCTION CAREERS CENTER",321,352,134,218,,,,,,,,1.04558762024258,,,,,,
"1324",2011,"CONFLUENCE ACADEMIES",3182,2724,1184,1510,,6,24,,,,,1.11084666308095,0.0778319141980978,0.11577625081767,,,,
"1325",2011,"IMAGINE ACADEMY OF CAREERS",1551,338,29,309,,,,,,,,1.03263114415531,,,,,,
"1326",2011,"IMAGINE ACADEMY ES AND MATH",1343,1208,539,669,,,,,,,,1.0339123242349,,,,,,
"1327",2011,"KIPP ST LOUIS",178,28,28,,,,,,,,,1,,,,,,
"1328",2012,"ADAIR CO. R-I",255,12,,,12,,,,,,,,1.01999184006528,,,,,
"1329",2012,"KIRKSVILLE R-III",2457,472,6,6,379,81,,,,,,0.977835723598435,1.05909179655123,,,,,
"1330",2012,"ADAIR CO. R-II",215,34,,,26,8,,,,,,,1.04373238701597,,,,,
"1331",2012,"SAVANNAH R-III",2319,238,,,167,71,,,,,,,1.06963311584127,,,,,
"1332",2012,"TARKIO R-I",320,12,,,12,,,,,,,,1.05954651409197,,,,,
"1333",2012,"ROCK PORT R-II",347,6,,,6,,,,,,,,1.01461038961039,,,,,
"1334",2012,"COMMUNITY R-VI",278,6,,,6,,,,,,,,1.02585145670907,,,,,
"1335",2012,"VAN-FAR R-I",603,46,,,46,,,,,,,,1.1441647597254,,,,,
"1336",2012,"MEXICO 59",2308,742,145,,542,27,21,,7,,,2.62305758063641,0.943462550671732,0.530992247513186,,0.184617656832699,,
"1337",2012,"WHEATON R-III",428,31,,,25,6,,,,,,,1.36314067611778,,,,,
"1338",2012,"SOUTHWEST R-V",816,428,,,413,,7,,,,8,,1.04015659267871,0.534481705454767,,,,0.662822297342083
"1339",2012,"EXETER R-VI",355,6,,,6,,,,,,,,1.07898144151921,,,,,
"1340",2012,"CASSVILLE R-IV",1797,572,,,535,30,7,,,,,,1.09495869389451,0.183200033499435,,,,
"1341",2012,"MONETT R-I",2329,450,,,376,21,53,,,,,,1.33246068905335,0.39924670433145,,,,
"1342",2012,"LIBERAL R-II",473,61,,,45,16,,,,,,,1.0605578534309,,,,,
"1343",2012,"LAMAR R-I",1323,281,,,247,16,9,,9,,,,1.04668201800293,0.961815908435125,,0.498885821664948,,
"1344",2012,"MIAMI R-I",182,51,,,51,,,,,,,,1.02827763496144,,,,,
"1345",2012,"ADRIAN R-III",719,145,,,145,,,,,,,,1.01409593347531,,,,,
"1346",2012,"RICH HILL R-IV",436,78,,,66,12,,,,,,,1.03809820409011,,,,,
"1347",2012,"HUME R-VIII",135,9,,,9,,,,,,,,1.06303816307005,,,,,
"1348",2012,"BUTLER R-V",1011,58,,,33,25,,,,,,,1.0653030787259,,,,,
"1349",2012,"LINCOLN R-II",501,173,,,173,,,,,,,,1.02870075095155,,,,,
"1350",2012,"WARSAW R-IX",1278,748,,,649,77,22,,,,,,1.02339543999802,1.3430029546065,,,,
"1351",2012,"COLE CAMP R-I",717,33,,,33,,,,,,,,1.03316458311809,,,,,
"1352",2012,"WOODLAND R-IV",921,23,,,23,,,,,,,,1.01317122593718,,,,,
"1353",2012,"SOUTHERN BOONE CO. R-I",1460,383,14,6,287,76,,,,,,2.8226660080446,0.99619579446203,,,,,
"1354",2012,"HALLSVILLE R-IV",1320,176,24,,141,,,,11,,,3.83043922369765,0.867500123049663,,,4.59558823529412,,
"1355",2012,"STURGEON R-V",432,37,,,37,,,,,,,,1.04101603164689,,,,,
"1356",2012,"CENTRALIA R-VI",1354,189,6,,149,34,,,,,,2.86000286000286,0.996966606521796,,,,,
"1357",2012,"HARRISBURG R-VIII",555,29,,,23,6,,,,,,,1.04909777591272,,,,,
"1358",2012,"COLUMBIA 93",16923,10077,3577,1973,2179,1241,339,66,696,,6,2.7662438699662,0.536494976665763,0.619538942408647,0.122421837830017,1.22678818920247,,0.138468674924015
"1359",2012,"EAST BUCHANAN CO. C-1",727,37,,,37,,,,,,,,1.02827763496144,,,,,
"1360",2012,"MID-BUCHANAN CO. R-V",677,15,,,15,,,,,,,,1.04964836779679,,,,,
"1361",2012,"BUCHANAN CO. R-IV",298,15,,,15,,,,,,,,1.02406554019457,,,,,
"1362",2012,"ST. JOSEPH",11377,4244,462,212,2583,838,108,11,30,,,1.6406243914598,0.998487762410231,0.400751037128841,0.207351555136664,0.527522613136016,,
"1363",2012,"NEELYVILLE R-IV",591,26,,,26,,,,,,,,1.08236822166901,,,,,
"1364",2012,"POPLAR BLUFF R-I",5055,2069,293,54,1445,261,16,,,,,1.41292225303687,0.969834067416998,0.434449688010818,,,,
"1365",2012,"TWIN RIVERS R-X",952,243,,,216,27,,,,,,,1.01491931391454,,,,,
"1366",2012,"HAMILTON R-II",696,146,,,112,34,,,,,,,1.0593220338983,,,,,
"1367",2012,"POLO R-VII",366,15,,,15,,,,,,,,1.00553041729512,,,,,
"1368",2012,"BRAYMER C-4",277,68,,,68,,,,,,,,1.06541657788195,,,,,
"1369",2012,"NORTH CALLAWAY CO. R-I",1132,70,,,70,,,,,,,,1.0404744563521,,,,,
"1370",2012,"NEW BLOOMFIELD R-III",687,312,,,283,29,,,,,,,1.0472300764478,,,,,
"1371",2012,"FULTON 58",2120,488,101,,374,13,,,,,,1.96736894595774,0.940280752768847,,,,,
"1372",2012,"SOUTH CALLAWAY CO. R-II",834,7,,,7,,,,,,,,1.0183299389002,,,,,
"1373",2012,"STOUTLAND R-II",474,198,,,186,6,6,,,,,,1.01688021151108,1.19774823332136,,,,
"1374",2012,"CAMDENTON R-III",4158,1464,,,1175,263,16,,10,,,,1.05890517158093,0.277384815955175,,2.00900032144005,,
"1375",2012,"CLIMAX SPRINGS R-IV",224,65,,,65,,,,,,,,1.0418837257762,,,,,
"1376",2012,"MACKS CREEK R-V",324,60,,,60,,,,,,,,1.12107623318386,,,,,
"1377",2012,"JACKSON R-II",4620,546,6,,430,110,,,,,,0.422654268808115,1.06333833890011,,,,,
"1378",2012,"DELTA R-V",284,21,,,21,,,,,,,,1,,,,,
"1379",2012,"OAK RIDGE R-VI",330,24,,,24,,,,,,,,1.00613743837408,,,,,
"1380",2012,"CAPE GIRARDEAU 63",4030,1652,820,261,465,91,8,,7,,,2.05385547241336,0.562342094137685,0.13088148681369,,0.125735552984962,,
"1381",2012,"CARROLLTON R-VII",899,118,22,,96,,,,,,,3.72137081768666,0.880094463472413,,,,,
"1382",2012,"NORBORNE R-VIII",196,10,,,10,,,,,,,,1.02616726526424,,,,,
"1383",2012,"EAST CARTER CO. R-II",756,264,,,165,99,,,,,,,1.01615689462453,,,,,
"1384",2012,"ARCHIE R-V",569,137,,,137,,,,,,,,1.04591569919464,,,,,
"1385",2012,"RAYMORE-PECULIAR R-II",5908,1558,272,135,734,407,,,10,,,2.53377642255671,0.871118312830878,,,0.594304188655922,,
"1386",2012,"SHERWOOD CASS R-VIII",866,275,,,275,,,,,,,,1.04090767148954,,,,,
"1387",2012,"PLEASANT HILL R-III",2148,172,,,143,29,,,,,,,1.06757766627522,,,,,
"1388",2012,"HARRISONVILLE R-IX",2545,238,,,194,44,,,,,,,1.06258633513973,,,,,
"1389",2012,"MIDWAY R-I",498,6,,,6,,,,,,,,1.05730598435187,,,,,
"1390",2012,"BELTON 124",4769,965,142,8,661,95,43,,16,,,1.48321006209706,1.02608996610239,0.421566560948231,,2.02198913180842,,
"1391",2012,"STOCKTON R-I",1078,281,,,243,38,,,,,,,1.0527423939362,,,,,
"1392",2012,"EL DORADO SPRINGS R-II",1225,512,,,500,12,,,,,,,1.02595670462706,,,,,
"1393",2012,"NORTHWESTERN R-I",170,6,,,6,,,,,,,,1.01194090265129,,,,,
"1394",2012,"BRUNSWICK R-II",255,42,,,42,,,,,,,,1.11844312716698,,,,,
"1395",2012,"KEYTESVILLE R-III",145,35,,,35,,,,,,,,1.01399310484689,,,,,
"1396",2012,"CHADWICK R-I",228,21,,,21,,,,,,,,1.02239034863511,,,,,
"1397",2012,"NIXA R-II",5624,842,6,,675,106,10,,37,,8,0.727131707790004,1.0404413283012,0.460328858936824,,0.818305267674288,,0.922445402762724
"1398",2012,"SPARTA R-III",753,200,,,182,18,,,,,,,1.02585145670907,,,,,
"1399",2012,"BILLINGS R-IV",425,30,,,30,,,,,,,,1.02901831652603,,,,,
"1400",2012,"CLEVER R-V",1046,254,,,254,,,,,,,,1.02648326832273,,,,,
"1401",2012,"OZARK R-VI",5435,512,,,431,68,13,,,,,,1.07549037188259,0.619283536585366,,,,
"1402",2012,"CLARK CO. R-I",935,69,,,34,35,,,,,,,1.01739749720216,,,,,
"1403",2012,"KEARNEY R-I",3671,685,,,542,143,,,,,,,1.0482180293501,,,,,
"1404",2012,"SMITHVILLE R-II",2403,58,,,31,27,,,,,,,1.06655290102389,,,,,
"1405",2012,"EXCELSIOR SPRINGS 40",2745,1968,30,,1148,675,102,,13,,,0.581828337367343,1.05732352267022,1.23697537691367,,0.152204863062456,,
"1406",2012,"LIBERTY 53",11078,940,119,20,576,189,36,,,,,2.51911993910617,0.962201214511755,0.75687494743924,,,,
"1407",2012,"NORTH KANSAS CITY 74",18674,5000,824,288,2102,956,577,33,182,8,30,1.83801652892562,0.943390405676384,0.915873015873016,0.171428571428571,0.693333333333333,0.285714285714286,0.740740740740741
"1408",2012,"CAMERON R-I",1764,125,,,113,12,,,,,,,1.07688994184794,,,,,
"1409",2012,"LATHROP R-II",872,46,,,46,,,,,,,,1.06213489113117,,,,,
"1410",2012,"COLE CO. R-I",605,270,,,270,,,,,,,,1.04307916970898,,,,,
"1411",2012,"BLAIR OAKS R-II",1110,44,,,44,,,,,,,,1.01461038961039,,,,,
"1412",2012,"COLE CO. R-V",670,265,,,216,28,21,,,,,,0.943299576868284,10.5660377358491,,,,
"1413",2012,"JEFFERSON CITY",8690,2767,1055,133,1230,146,89,,114,,,2.39456699355462,0.70407685571966,0.661827148595811,,0.899560162425845,,
"1414",2012,"PILOT GROVE C-4",283,12,,,12,,,,,,,,1.02165917449939,,,,,
"1415",2012,"BOONVILLE R-I",1524,628,47,,542,7,8,,24,,,0.934341627106244,1.05072574718275,0.524232654452046,,0.765862936063209,,
"1416",2012,"CRAWFORD CO. R-I",972,273,,,198,75,,,,,,,1.0417751849151,,,,,
"1417",2012,"CRAWFORD CO. R-II",1483,954,8,,885,61,,,,,,0.693036713619904,1.04888328301798,,,,,
"1418",2012,"EVERTON R-III",150,11,,,11,,,,,,,,1.02743244631665,,,,,
"1419",2012,"GREENFIELD R-IV",455,132,,,111,13,,,8,,,,1.02008246215,,,1.25219133483596,,
"1420",2012,"DALLAS CO. R-I",1750,626,,,519,101,6,,,,,,1.02804166022759,0.699610550127096,,,,
"1421",2012,"PATTONSBURG R-II",166,16,,,16,,,,,,,,1.01843364904776,,,,,
"1422",2012,"WINSTON R-VI",163,88,,,82,6,,,,,,,1,,,,,
"1423",2012,"GALLATIN R-V",632,14,,,14,,,,,,,,1.02103328568511,,,,,
"1424",2012,"OSBORN R-O",141,31,,,31,,,,,,,,1.01440454453236,,,,,
"1425",2012,"MAYSVILLE R-I",575,62,,,62,,,,,,,,1.02490519626935,,,,,
"1426",2012,"UNION STAR R-II",141,59,,,59,,,,,,,,1.02176356391131,,,,,
"1427",2012,"STEWARTSVILLE C-2",228,35,,,35,,,,,,,,1.06541657788195,,,,,
"1428",2012,"SALEM R-80",1341,964,,,801,91,14,,29,,29,,1.00315611808272,0.748599050348633,,0.877055030666683,,2.01899245314545
"1429",2012,"NORTH WOOD R-IV",208,20,,,8,12,,,,,,,1.05053051791155,,,,,
"1430",2012,"AVA R-I",1341,562,,,500,52,10,,,,,,1.00317271544679,1.49526002571847,,,,
"1431",2012,"MALDEN R-I",1004,644,314,,330,,,,,,,1.57384648079907,0.7735844810514,,,,,
"1432",2012,"CAMPBELL R-II",582,173,,,167,6,,,,,,,1.00522718134298,,,,,
"1433",2012,"HOLCOMB R-III",572,99,,,93,6,,,,,,,1.13713895838071,,,,,
"1434",2012,"CLARKTON C-4",310,9,,,9,,,,,,,,1.40904607580668,,,,,
"1435",2012,"SENATH-HORNERSVILLE C-8",783,48,,,25,,23,,,,,,0.844275139136543,1.34976525821596,,,,
"1436",2012,"KENNETT 39",2032,458,151,104,182,21,,,,,,1.85775294945601,0.710876409058596,,,,,
"1437",2012,"FRANKLIN CO. R-II",147,6,,,6,,,,,,,,1.00684655658478,,,,,
"1438",2012,"MERAMEC VALLEY R-III",3184,1967,45,,1494,407,,,15,,6,1.12144501928885,1.04775191351136,,,0.328699402205354,,0.535145693415032
"1439",2012,"UNION R-XI",2991,1682,30,,1358,294,,,,,,1.00767851024809,1.02212934787034,,,,,
"1440",2012,"LONEDELL R-XIV",301,42,,,42,,,,,,,,1.01347927434884,,,,,
"1441",2012,"SPRING BLUFF R-XV",241,6,,,6,,,,,,,,1.02553584247769,,,,,
"1442",2012,"ST. CLAIR R-XIII",2222,1284,24,,1092,162,,,,,6,1.25446904597629,1.01977186385997,,,,,1.13973102347846
"1443",2012,"SULLIVAN",2169,756,16,,661,72,7,,,,,3.25600325600326,1.02232889031708,0.364537766112569,,,,
"1444",2012,"NEW HAVEN",489,86,,,86,,,,,,,,1.04931794333683,,,,,
"1445",2012,"WASHINGTON",4046,682,,,594,88,,,,,,,1.04471374843293,,,,,
"1446",2012,"GASCONADE CO. R-II",1864,647,,,620,27,,,,,,,1.03960910697578,,,,,
"1447",2012,"GASCONADE CO. R-I",992,135,,,135,,,,,,,,1.04307916970898,,,,,
"1448",2012,"ALBANY R-III",431,51,,,39,12,,,,,,,1.03605470368835,,,,,
"1449",2012,"WILLARD R-II",4207,1078,12,6,922,131,7,,,,,0.604985077034766,1.06186423022104,0.220118864186661,,,,
"1450",2012,"REPUBLIC R-III",4538,1194,6,,933,229,26,,,,,0.228414801279123,1.04454151549131,0.824831226841277,,,,
"1451",2012,"ASH GROVE R-IV",765,54,,,46,8,,,,,,,1.02827763496144,,,,,
"1452",2012,"WALNUT GROVE R-V",258,8,,,8,,,,,,,,1.03199174406605,,,,,
"1453",2012,"STRAFFORD R-VI",1176,215,,,190,25,,,,,,,1.02711585866886,,,,,
"1454",2012,"LOGAN-ROGERSVILLE R-VIII",2153,168,,,142,26,,,,,,,1.06371662589086,,,,,
"1455",2012,"SPRINGFIELD R-XII",24352,11957,1602,503,6919,2300,475,68,72,6,12,2.20887708349314,0.926475361513821,0.964215623784581,0.243036121600979,0.430112665623245,0.128666182024048,0.185851151812513
"1456",2012,"TRENTON R-IX",1252,423,,,401,22,,,,,,,1.04766893661603,,,,,
"1457",2012,"SOUTH HARRISON CO. R-II",854,59,,,59,,,,,,,,1.03637682661416,,,,,
"1458",2012,"HENRY CO. R-I",707,27,,,27,,,,,,,,1.01430165331169,,,,,
"1459",2012,"CALHOUN R-VIII",146,62,,,62,,,,,,,,1.05797714769361,,,,,
"1460",2012,"CLINTON",1761,852,,,756,83,7,,6,,,,1.05039123630673,0.516727197566953,,0.726005517641934,,
"1461",2012,"HICKORY CO. R-I",691,109,,,109,,,,,,,,1.0680337498665,,,,,
"1462",2012,"WHEATLAND R-II",276,82,,,82,,,,,,,,1.03369857349597,,,,,
"1463",2012,"WEAUBLEAU R-III",331,122,,,114,,8,,,,,,0.978764250034772,4.34263380740419,,,,
"1464",2012,"HERMITAGE R-IV",261,64,,,64,,,,,,,,1.03167234086454,,,,,
"1465",2012,"SOUTH HOLT CO. R-I",262,8,,,8,,,,,,,,1.01553772722657,,,,,
"1466",2012,"NEW FRANKLIN R-I",453,7,,,7,,,,,,,,1.05108261509355,,,,,
"1467",2012,"FAYETTE R-III",636,90,,,82,8,,,,,,,1.22549019607843,,,,,
"1468",2012,"HOWELL VALLEY R-I",195,21,,,21,,,,,,,,1.01040719409922,,,,,
"1469",2012,"MOUNTAIN VIEW-BIRCH TREE R-III",1216,360,,,348,12,,,,,,,1.05462982493145,,,,,
"1470",2012,"WILLOW SPRINGS R-IV",1299,801,,,670,131,,,,,,,1.03263114415531,,,,,
"1471",2012,"RICHARDS R-V",433,55,,,55,,,,,,,,1.02364622786365,,,,,
"1472",2012,"WEST PLAINS R-VII",2513,1034,14,,987,27,6,,,,,0.830653486964674,1.03237987180978,0.285847681298892,,,,
"1473",2012,"ARCADIA VALLEY R-II",987,170,,,122,48,,,,,,,1.02385584109757,,,,,
"1474",2012,"IRON CO. C-4",422,84,,,63,21,,,,,,,1.01936799184506,,,,,
"1475",2012,"FORT OSAGE R-I",4849,1457,91,6,929,359,58,,,14,,0.969070661235875,1.10170517958821,0.52172771030799,,,0.457561198810341,
"1476",2012,"BLUE SPRINGS R-IV",13943,3927,914,175,2234,377,132,,95,,,2.38855232015287,0.864721206232762,0.574588809882927,,0.9163444992322,,
"1477",2012,"GRAIN VALLEY R-V",3679,512,,,429,71,12,,,,,,1.08122508857396,0.529063205417607,,,,
"1478",2012,"OAK GROVE R-VI",2008,484,,,386,88,,,,,10,,1.03996903788383,,,,,3.17863954227591
